time,x,y,z
1776423600.009992,-2.0,-4.0,-72.0
1776423600.019992,-5.0,-5.0,-73.0
1776423600.029992,-8.0,-3.0,-72.0
1776423600.039992,-4.0,-3.0,-72.0
1776423600.0499918,1.0,-4.0,-78.0
1776423600.0599918,5.0,-7.0,-73.0
1776423600.0699918,4.0,-8.0,-68.0
1776423600.0799918,4.0,-10.0,-68.0
1776423600.0899918,9.0,-4.0,-61.0
1776423600.0999918,10.0,-9.0,-65.0
1776423600.1099918,4.0,-9.0,-64.0
1776423600.1199918,4.0,-11.0,-62.0
1776423600.1299918,3.0,-9.0,-62.0
1776423600.1399918,2.0,-6.0,-65.0
1776423600.1499918,7.0,-6.0,-70.0
1776423600.1599915,7.0,-9.0,-65.0
1776423600.1699915,3.0,-13.0,-60.0
1776423600.1799915,1.0,-10.0,-60.0
1776423600.189992,0.0,-7.0,-60.0
1776423600.199992,-1.0,-5.0,-61.0
1776423600.209992,-1.0,-5.0,-62.0
1776423600.219992,-5.0,-7.0,-63.0
1776423600.229992,-7.0,-7.0,-63.0
1776423600.239992,-4.0,-8.0,-67.0
1776423600.249992,-1.0,-4.0,-66.0
1776423600.259992,-2.0,2.0,-64.0
1776423600.269992,-4.0,5.0,-64.0
1776423600.279992,1.0,5.0,-66.0
1776423600.289992,1.0,1.0,-58.0
1776423600.2999918,-3.0,-4.0,-61.0
1776423600.3099918,-7.0,-10.0,-59.0
1776423600.3199918,-7.0,-13.0,-62.0
1776423600.3299918,-5.0,-10.0,-63.0
1776423600.3399918,-4.0,-5.0,-60.0
1776423600.3499918,3.0,-3.0,-63.0
1776423600.3599918,5.0,0.0,-59.0
1776423600.3699918,8.0,-4.0,-63.0
1776423600.3799918,5.0,-1.0,-64.0
1776423600.3899918,5.0,-5.0,-65.0
1776423600.3999918,7.0,-5.0,-67.0
1776423600.4099915,8.0,-8.0,-74.0
1776423600.4199915,7.0,-8.0,-73.0
1776423600.4299915,7.0,-9.0,-70.0
1776423600.439992,1.0,-9.0,-74.0
1776423600.449992,-2.0,-10.0,-75.0
1776423600.459992,-2.0,-9.0,-73.0
1776423600.469992,-4.0,-8.0,-73.0
1776423600.479992,0.0,-2.0,-78.0
1776423600.489992,0.0,-3.0,-80.0
1776423600.499992,1.0,0.0,-75.0
1776423600.509992,0.0,-5.0,-72.0
1776423600.519992,1.0,-4.0,-67.0
1776423600.529992,1.0,-1.0,-69.0
1776423600.539992,-1.0,0.0,-76.0
1776423600.5499918,2.0,-1.0,-76.0
1776423600.5599918,3.0,1.0,-78.0
1776423600.5699918,4.0,2.0,-84.0
1776423600.5799918,4.0,0.0,-77.0
1776423600.5899918,8.0,-1.0,-73.0
1776423600.5999918,12.0,-2.0,-69.0
1776423600.6099918,12.0,-5.0,-76.0
1776423600.6199918,6.0,0.0,-82.0
1776423600.6299918,5.0,-2.0,-83.0
1776423600.6399918,2.0,-1.0,-81.0
1776423600.6499918,0.0,0.0,-75.0
1776423600.6599915,-3.0,0.0,-72.0
1776423600.6699915,-2.0,-2.0,-68.0
1776423600.6799915,-2.0,0.0,-60.0
1776423600.689992,0.0,0.0,-59.0
1776423600.699992,0.0,0.0,-59.0
1776423600.709992,1.0,1.0,-71.0
1776423600.719992,3.0,0.0,-69.0
1776423600.729992,5.0,-2.0,-73.0
1776423600.739992,4.0,-2.0,-69.0
1776423600.749992,1.0,-4.0,-70.0
1776423600.759992,1.0,-7.0,-71.0
1776423600.769992,0.0,-5.0,-71.0
1776423600.779992,0.0,-6.0,-65.0
1776423600.789992,1.0,-7.0,-71.0
1776423600.7999918,0.0,-5.0,-70.0
1776423600.8099918,0.0,-3.0,-74.0
1776423600.8199918,0.0,-3.0,-76.0
1776423600.8299918,-1.0,-4.0,-74.0
1776423600.8399918,-4.0,-6.0,-76.0
1776423600.8499918,-3.0,-2.0,-81.0
1776423600.8599918,-2.0,-5.0,-76.0
1776423600.8699918,-3.0,-8.0,-70.0
1776423600.8799918,-1.0,-4.0,-72.0
1776423600.8899918,1.0,-4.0,-62.0
1776423600.8999918,3.0,-7.0,-63.0
1776423600.9099915,4.0,-6.0,-68.0
1776423600.9199915,3.0,-6.0,-66.0
1776423600.9299915,0.0,-5.0,-67.0
1776423600.939992,-2.0,-11.0,-71.0
1776423600.949992,-1.0,-12.0,-70.0
1776423600.959992,0.0,-10.0,-72.0
1776423600.969992,5.0,-6.0,-66.0
1776423600.979992,2.0,-5.0,-64.0
1776423600.989992,-1.0,-5.0,-66.0
1776423600.999992,-4.0,-9.0,-74.0
1776423601.009992,-4.0,-7.0,-74.0
1776423601.019992,-2.0,-9.0,-80.0
1776423601.029992,0.0,-4.0,-81.0
1776423601.039992,-3.0,-6.0,-83.0
1776423601.0499918,-3.0,-6.0,-78.0
1776423601.0599918,0.0,0.0,-74.0
1776423601.0699918,2.0,-2.0,-73.0
1776423601.0799918,5.0,-4.0,-71.0
1776423601.0899918,7.0,0.0,-74.0
1776423601.0999918,7.0,-1.0,-73.0
